日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260831,9326,関通ホールディングス,グロース（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9327,イー・ロジット,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9330,揚羽,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9331,キャスター,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9332,ＮＩＳＳＯホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9334,アイビスホールディングス,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9335,テクノクリエイティブ,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9336,大栄環境,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20260831,9337,トリドリ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9339,コーチ・エィ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9340,アソインターナショナル,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9341,ＧＥＮＯＶＡ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9342,スマサポ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9343,アイビス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9344,アクシスコンサルティング,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9345,ビズメイツ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9346,ココルポート,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9347,日本管財ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9348,ｉｓｐａｃｅ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9351,東洋埠頭,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9353,櫻島埠頭,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9355,リンコーコーポレーション,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9360,鈴与シンワート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9361,伏木海陸運送,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9362,兵機海運,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9363,大運,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9364,上組,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,4,TOPIX Mid400
20260831,9365,トレーディア,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9366,サンリツ,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9367,大東港運,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9368,キムラユニティー,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9369,キユーソー流通システム,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
20260831,9376,ユーラシア旅行社,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9380,東海運,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,-,-
20260831,9381,エーアイテイー,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流,7,TOPIX Small 2
20260831,9385,ショーエイコーポレーション,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20260831,9399,ビート・ホールディングス・リミテッド,スタンダード（外国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9401,ＴＢＳホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260831,9404,日本テレビホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260831,9405,朝日放送グループホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9408,ＢＳＮメディアホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9409,テレビ朝日ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20260831,9412,スカパーＪＳＡＴ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20260831,9413,テレビ東京ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20260831,9414,日本ＢＳ放送,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9416,ビジョン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20260831,9417,スマートバリュー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20260831,9419,ワイヤレスゲート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9421,エヌジェイホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9423,フォーバル・リアルストレート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9424,日本通信,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9425,ＲｅＹｕｕ　Ｊａｐａｎ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9428,クロップス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9432,ＮＴＴ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20260831,9433,ＫＤＤＩ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20260831,9434,ソフトバンク,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20260831,94345,ソフトバンク第１回社債型種類株式,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,94346,ソフトバンク第２回社債型種類株式,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9435,光通信,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260831,9436,沖縄セルラー電話,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9438,エムティーアイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9439,エム・エイチ・グループ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260831,9441,ベルパーク,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9444,トーシンホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9445,フォーバルテレコム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9446,サカイホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9449,ＧＭＯインターネットグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260831,9450,ファイバーゲート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9466,アイドママーケティングコミュニケーション,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9467,アルファポリス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9468,ＫＡＤＯＫＡＷＡ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260831,9470,学研ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9474,ゼンリン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260831,9475,昭文社ホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9476,中央経済社ホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9478,ＳＥホールディングス・アンド・インキュベーションズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260831,9501,東京電力ホールディングス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9502,中部電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9503,関西電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9504,中国電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9505,北陸電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9506,東北電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9507,四国電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9508,九州電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9509,北海道電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9511,沖縄電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,6,TOPIX Small 1
20260831,9513,電源開発,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20260831,9514,エフオン,スタンダード（内国株式）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
20260831,9517,イーレックス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
